Date,CL1 Comdty,COFX Index,COLTES 10 07/24/2024 Govt
15/12/2015 10:55,"36,78","3323,5","8,445"
15/12/2015 11:00,"36,78",3322,"8,44"
15/12/2015 11:05,"36,89",3319,"8,43"
15/12/2015 11:10,"37,02","3318,5","8,425"
15/12/2015 11:15,"37,14","3318,5","8,435"
15/12/2015 11:20,"37,11",3319,"8,435"
15/12/2015 11:30,"37,2","3319,5","8,42"
15/12/2015 11:35,"37,17","3322,5","8,43"
15/12/2015 11:45,"37,09",3322,"8,435"
15/12/2015 11:50,"37,23",3322,"8,44"
15/12/2015 12:00,"37,2",3324,"8,44"
15/12/2015 12:05,"37,47",3323,"8,44"
15/12/2015 12:10,"37,4","3317,05","8,44"
15/12/2015 12:25,"37,7","3315,05","8,435"
15/12/2015 12:30,"37,73",3313,"8,43"
15/12/2015 12:35,"37,68","3314,1","8,43"
15/12/2015 12:45,"37,69","3313,55","8,43"
15/12/2015 12:50,"37,64",3311,"8,43"
15/12/2015 12:55,"37,64",3315,"8,43"
16/12/2015 08:10,"36,95",3320,"8,45"
16/12/2015 08:15,"37,13",3318,"8,45"
16/12/2015 08:20,"37,22","3315,7","8,45"
16/12/2015 09:05,"36,81",3325,"8,449"
16/12/2015 09:30,"36,73",3326,"8,45"
16/12/2015 09:35,"36,68",3321,"8,46"
16/12/2015 09:40,"36,7",3321,"8,456"
16/12/2015 09:45,"36,6",3317,"8,455"
16/12/2015 09:50,"36,71",3320,"8,468"
16/12/2015 09:55,"36,8",3314,"8,46"
16/12/2015 10:05,"36,73","3298,9","8,43"
16/12/2015 10:10,"36,82",3295,"8,431"
16/12/2015 10:20,"36,74","3290,05","8,42"
16/12/2015 10:25,"36,31","3294,25","8,425"
16/12/2015 10:30,"36,22",3301,"8,442"
16/12/2015 10:50,"35,98",3302,"8,445"
16/12/2015 11:00,"35,78",3310,"8,45"
16/12/2015 11:05,"35,84",3315,"8,45"
16/12/2015 11:10,"35,9","3311,5","8,45"
16/12/2015 11:20,"35,7",3319,"8,445"
16/12/2015 11:30,"35,72","3324,9","8,45"
16/12/2015 11:45,"35,72","3325,88","8,445"
16/12/2015 11:50,"35,68",3325,"8,435"
16/12/2015 11:55,"35,81",3325,"8,44"
16/12/2015 12:00,"35,82","3326,26","8,435"
16/12/2015 12:05,"35,81",3326,"8,435"
16/12/2015 12:15,"35,77","3327,9","8,42"
16/12/2015 12:20,"35,78",3333,"8,4"
16/12/2015 12:25,"35,76","3333,33","8,381"
16/12/2015 12:30,"35,84",3335,"8,39"
16/12/2015 12:35,"35,81","3334,9","8,38"
16/12/2015 12:40,"35,76",3335,"8,383"
16/12/2015 12:45,"35,71",3335,"8,38"
16/12/2015 12:50,"35,74","3334,05","8,38"
16/12/2015 12:55,"35,75","3334,1","8,38"
17/12/2015 08:00,"35,18",3330,"8,325"
17/12/2015 08:05,"35,27","3327,5","8,36"
17/12/2015 08:15,"35,2",3328,"8,355"
17/12/2015 08:25,"35,27","3337,9","8,36"
17/12/2015 08:30,"35,45",3335,"8,356"
17/12/2015 08:35,"35,34",3335,"8,34"
17/12/2015 08:40,"35,3",3328,"8,358"
17/12/2015 08:45,"35,33","3330,3","8,34"
17/12/2015 08:50,"35,39",3330,"8,35"
17/12/2015 08:55,"35,55",3331,"8,36"
17/12/2015 09:00,"35,62","3327,95","8,34"
17/12/2015 09:05,"35,71","3325,5","8,34"
17/12/2015 09:10,"35,54",3321,"8,331"
17/12/2015 09:15,"35,58","3321,11","8,339"
17/12/2015 09:20,"35,43","3326,9","8,35"
17/12/2015 09:25,"35,47","3329,7","8,349"
17/12/2015 09:30,"35,41",3328,"8,34"
17/12/2015 09:35,"35,31",3322,"8,33"
17/12/2015 09:45,"35,26",3332,"8,35"
17/12/2015 09:50,"35,17","3330,65","8,342"
17/12/2015 09:55,"35,11",3322,"8,341"
17/12/2015 10:00,"34,9","3315,35","8,34"
17/12/2015 10:05,"34,84","3324,8","8,345"
17/12/2015 10:10,"34,89","3326,1","8,34"
17/12/2015 10:15,"34,81",3331,"8,34"
17/12/2015 10:20,"34,89",3330,"8,348"
17/12/2015 10:25,"35,09",3327,"8,34"
17/12/2015 10:30,"35,1","3324,75","8,34"
17/12/2015 10:40,"34,99",3329,"8,35"
17/12/2015 10:50,"34,88",3327,"8,35"
17/12/2015 10:55,"34,96","3333,8","8,35"
17/12/2015 11:05,"34,81","3336,2","8,36"
17/12/2015 11:10,"34,78",3339,"8,37"
17/12/2015 11:15,"34,81",3337,"8,37"
17/12/2015 11:20,"34,75","3326,95","8,368"
17/12/2015 11:25,"34,77",3335,"8,375"
17/12/2015 11:30,"34,8",3350,"8,371"
17/12/2015 11:35,"34,91",3335,"8,38"
17/12/2015 11:45,"34,89",3344,"8,4"
17/12/2015 12:05,"34,68",3345,"8,415"
17/12/2015 12:10,"34,71","3344,95","8,43"
17/12/2015 12:15,"34,75",3343,"8,415"
17/12/2015 12:35,"34,69","3340,4","8,41"
17/12/2015 12:40,"34,73",3343,"8,42"
17/12/2015 12:45,"34,8",3343,"8,44"
17/12/2015 12:50,"34,84",3347,"8,445"
17/12/2015 12:55,"34,88",3347,"8,441"
18/12/2015 08:40,"34,61",3369,"8,45"
18/12/2015 08:45,"34,64",3357,"8,45"
18/12/2015 08:50,"34,49",3353,"8,45"
18/12/2015 08:55,"34,59","3354,9","8,45"
18/12/2015 09:00,"34,7","3347,99","8,445"
18/12/2015 10:20,"35,11","3337,2","8,42"
18/12/2015 11:00,"35,31",3336,"8,41"
18/12/2015 11:05,"35,32",3338,"8,412"
18/12/2015 11:15,"35,34","3346,95","8,42"
18/12/2015 11:20,"35,34",3341,"8,42"
18/12/2015 11:30,"35,44","3331,5","8,4"
18/12/2015 11:35,"35,53",3333,"8,41"
18/12/2015 11:40,"35,51",3330,"8,4"
18/12/2015 11:50,"35,33","3321,1","8,4"
18/12/2015 11:55,"35,33",3323,"8,405"
18/12/2015 12:15,"34,94","3331,99","8,41"
18/12/2015 12:20,"34,91","3331,9","8,41"
18/12/2015 12:25,"34,9","3333,33","8,41"
18/12/2015 12:35,"34,87","3333,33","8,41"
18/12/2015 12:45,"34,71",3330,"8,385"
21/12/2015 11:05,"34,3",3337,"8,381"
21/12/2015 11:30,"34,41","3335,45","8,387"
21/12/2015 11:35,"34,29",3330,"8,374"
21/12/2015 11:40,"34,37",3326,"8,38"
21/12/2015 11:45,"34,33",3313,"8,374"
21/12/2015 12:00,"34,38",3325,"8,38"
21/12/2015 12:05,"34,36","3323,1","8,374"
21/12/2015 12:45,"34,34",3327,"8,365"
22/12/2015 08:05,"35,98",3281,"8,291"
22/12/2015 08:10,"36,07","3286,5","8,3"
22/12/2015 08:15,"36,05","3287,5","8,3"
22/12/2015 08:20,"36,07",3291,"8,309"
22/12/2015 08:30,"36,08",3296,"8,347"
22/12/2015 09:35,"35,93","3303,15","8,39"
22/12/2015 09:40,"35,88",3306,"8,34"
22/12/2015 09:50,"35,89","3306,5","8,33"
22/12/2015 09:55,"36,03",3308,"8,34"
22/12/2015 10:00,"35,99","3307,35","8,32"
22/12/2015 10:10,"35,99","3312,1","8,307"
22/12/2015 10:15,"36,13",3314,"8,35"
22/12/2015 10:20,"36,33",3308,"8,34"
22/12/2015 10:25,"36,29","3306,25","8,338"
22/12/2015 10:30,"36,2",3300,"8,333"
22/12/2015 10:35,"36,23",3300,"8,34"
22/12/2015 10:40,"36,18",3305,"8,34"
22/12/2015 10:45,"36,25","3309,9","8,34"
22/12/2015 10:50,"36,23",3319,"8,34"
22/12/2015 11:00,"36,17",3315,"8,34"
22/12/2015 11:05,"36,2","3313,1","8,335"
22/12/2015 11:20,"36,38",3311,"8,32"
22/12/2015 12:00,"36,39","3317,75","8,32"
22/12/2015 12:25,"36,22",3320,"8,33"
22/12/2015 12:30,"36,29","3316,5","8,335"
22/12/2015 12:55,"36,27","3312,9","8,34"
23/12/2015 08:05,"36,74","3277,9","8,33"
23/12/2015 08:10,"36,76",3273,"8,32"
23/12/2015 08:15,"36,81","3281,9","8,32"
23/12/2015 08:20,"36,82",3278,"8,315"
23/12/2015 08:30,"36,79","3275,8","8,33"
23/12/2015 08:35,"36,77",3275,"8,32"
23/12/2015 09:10,"36,86","3279,9","8,32"
23/12/2015 09:20,37,3272,"8,32"
23/12/2015 09:25,"37,17",3269,"8,31"
23/12/2015 09:30,"37,13",3267,"8,325"
23/12/2015 09:35,"37,1",3265,"8,29"
23/12/2015 09:40,"37,06",3267,"8,313"
23/12/2015 09:50,"36,99","3266,55","8,313"
23/12/2015 09:55,"37,01","3270,35","8,31"
23/12/2015 10:00,"37,07",3269,"8,29"
23/12/2015 10:05,"36,99","3266,1","8,317"
23/12/2015 10:10,"37,04",3267,"8,32"
23/12/2015 10:15,"37,07",3267,"8,325"
23/12/2015 10:20,"37,05","3268,5","8,3"
23/12/2015 10:30,"37,38",3263,"8,32"
23/12/2015 10:35,"37,68","3262,35","8,318"
23/12/2015 10:40,"37,68",3258,"8,325"
23/12/2015 10:50,"37,62",3261,"8,32"
23/12/2015 10:55,"37,65","3259,05","8,32"
23/12/2015 11:05,"37,38",3259,"8,31"
23/12/2015 11:10,"37,14",3257,"8,32"
23/12/2015 11:15,"37,25",3250,"8,31"
23/12/2015 11:20,"37,26",3245,"8,31"
23/12/2015 11:25,"37,32",3243,"8,3"
23/12/2015 11:30,"37,39",3236,"8,325"
23/12/2015 11:35,"37,47","3239,5","8,335"
23/12/2015 11:45,"37,44","3237,05","8,357"
23/12/2015 11:50,"37,36","3236,25","8,34"
23/12/2015 12:00,"37,46",3234,"8,35"
23/12/2015 12:05,"37,5",3231,"8,351"
23/12/2015 12:10,"37,68",3228,"8,35"
23/12/2015 12:15,"37,75","3220,2","8,372"
23/12/2015 12:35,"37,52","3219,05","8,355"
23/12/2015 12:45,"37,45",3218,"8,351"
24/12/2015 08:00,"37,7",3212,"8,25"
24/12/2015 08:10,"37,73",3197,"8,245"
24/12/2015 08:20,"37,73",3200,"8,249"
24/12/2015 08:25,"37,72","3202,95","8,25"
24/12/2015 08:30,"37,74",3200,"8,25"
24/12/2015 08:40,"37,78","3196,4","8,25"
24/12/2015 08:50,"37,77",3195,"8,26"
24/12/2015 09:00,"37,97",3195,"8,26"
24/12/2015 09:05,"38,01",3192,"8,26"
24/12/2015 09:10,"38,06",3192,"8,27"
24/12/2015 09:15,"38,03",3193,"8,27"
24/12/2015 09:25,"38,1",3184,"8,27"
24/12/2015 09:30,"38,04","3185,5","8,265"
24/12/2015 09:35,38,3178,"8,265"
24/12/2015 09:45,"37,99",3160,"8,26"
24/12/2015 09:50,38,3154,"8,27"
24/12/2015 10:00,"37,8",3159,"8,27"
24/12/2015 10:25,"37,94",3153,"8,3"
24/12/2015 10:30,"37,83",3151,"8,3"
24/12/2015 11:05,"37,8",3143,"8,3"
28/12/2015 10:05,"36,86","3191,7","8,28"
28/12/2015 10:20,"36,92","3175,2","8,28"
28/12/2015 11:00,"36,8",3185,"8,3"
28/12/2015 11:05,"36,87",3180,"8,3"
28/12/2015 11:10,"36,87",3177,"8,3"
28/12/2015 11:30,"36,9",3175,"8,295"
28/12/2015 12:05,"36,78","3170,5","8,265"
28/12/2015 12:10,"36,71","3169,5","8,293"
28/12/2015 12:15,"36,77",3174,"8,271"
28/12/2015 12:30,"36,8","3173,5","8,275"
28/12/2015 12:35,"36,79","3172,9","8,232"
28/12/2015 12:40,"36,78",3171,"8,279"
28/12/2015 12:45,"36,74",3173,"8,289"
28/12/2015 12:50,"36,73",3180,"8,28"
28/12/2015 12:55,"36,7",3171,"8,273"
29/12/2015 08:15,"37,15",3160,"8,28"
29/12/2015 08:20,"37,14",3157,"8,28"
29/12/2015 08:35,"37,37","3147,5","8,27"
29/12/2015 08:45,"37,43",3154,"8,273"
29/12/2015 08:50,"37,42",3157,"8,27"
29/12/2015 08:55,"37,56","3147,25","8,279"
29/12/2015 09:00,"37,7",3145,"8,275"
29/12/2015 10:10,"37,71",3144,"8,277"
29/12/2015 10:15,"37,67","3148,95","8,277"
29/12/2015 10:25,"37,72",3151,"8,279"
29/12/2015 10:30,"37,75","3148,5","8,278"
29/12/2015 10:40,"37,79",3147,"8,279"
29/12/2015 10:45,"37,78","3147,75","8,279"
29/12/2015 10:55,"37,76",3151,"8,278"
29/12/2015 11:00,"37,64",3150,"8,279"
29/12/2015 11:05,"37,74","3150,7","8,279"
29/12/2015 11:10,"37,74",3151,"8,278"
29/12/2015 11:15,"37,78",3154,"8,275"
29/12/2015 11:20,"37,79",3155,"8,272"
29/12/2015 11:25,"37,65",3151,"8,279"
29/12/2015 11:30,"37,65","3148,5","8,235"
29/12/2015 11:35,"37,67",3156,"8,235"
29/12/2015 11:40,"37,52",3165,"8,241"
29/12/2015 11:50,"37,57","3162,5","8,242"
29/12/2015 12:00,"37,61",3162,"8,24"
29/12/2015 12:10,"37,64",3166,"8,24"
29/12/2015 12:15,"37,69",3166,"8,24"
29/12/2015 12:30,"37,72","3169,5","8,247"
29/12/2015 12:35,"37,73",3166,"8,247"
29/12/2015 12:40,"37,77",3166,"8,249"
29/12/2015 12:50,"37,68","3166,1","8,252"
29/12/2015 12:55,"37,69",3167,"8,244"
30/12/2015 08:15,"36,92",3123,"8,248"
30/12/2015 08:20,"36,89",3122,"8,245"
30/12/2015 08:35,"36,86",3126,"8,245"
30/12/2015 08:50,"36,97","3127,5","8,248"
30/12/2015 09:00,"37,04",3128,"8,251"
30/12/2015 09:05,"36,99",3128,"8,251"
30/12/2015 09:15,"36,92",3127,"8,252"
30/12/2015 09:20,"36,88","3130,5","8,247"
30/12/2015 09:30,"36,88",3135,"8,256"
30/12/2015 09:35,"36,94","3139,5","8,258"
30/12/2015 09:40,"36,88",3140,"8,257"
30/12/2015 10:00,"36,83",3143,"8,255"
30/12/2015 10:20,"36,7",3151,"8,255"
30/12/2015 10:30,"36,58",3165,"8,255"
30/12/2015 11:10,"36,75",3170,"8,257"
30/12/2015 11:15,"36,69",3179,"8,257"
30/12/2015 11:30,"36,73",3189,"8,258"
30/12/2015 12:05,"36,76","3184,5","8,261"
30/12/2015 12:10,"36,73","3188,95","8,271"
30/12/2015 12:35,"36,51",3188,"8,274"
04/01/2016 08:45,"37,58",3220,"8,298"
04/01/2016 09:30,"37,71",3206,"8,31"
04/01/2016 09:35,"37,94",3206,"8,31"
04/01/2016 09:45,"38,1",3198,"8,31"
04/01/2016 09:50,"38,27","3197,55","8,31"
04/01/2016 09:55,"38,19","3198,2","8,31"
04/01/2016 10:15,"38,19",3197,"8,31"
04/01/2016 10:20,"38,08","3198,2","8,32"
04/01/2016 11:00,37,"3216,4","8,351"
04/01/2016 11:05,"36,74",3225,"8,35"
04/01/2016 11:10,"36,79",3230,"8,363"
04/01/2016 11:25,"36,5","3221,9","8,36"
04/01/2016 11:55,"36,62",3226,"8,36"
04/01/2016 12:15,"36,51",3230,"8,36"
04/01/2016 12:40,"36,64",3224,"8,36"
05/01/2016 08:00,"36,7","3200,5","8,35"
05/01/2016 08:15,"36,77","3199,95","8,37"
05/01/2016 08:45,"36,77",3185,"8,37"
05/01/2016 09:05,"36,39","3204,5","8,405"
05/01/2016 09:10,"36,44","3202,45","8,405"
05/01/2016 09:15,"36,28",3204,"8,41"
05/01/2016 09:20,"36,3","3204,45","8,435"
05/01/2016 09:25,"36,23",3195,"8,415"
05/01/2016 09:30,"36,34",3192,"8,4"
05/01/2016 09:35,"36,38",3196,"8,41"
05/01/2016 09:40,"36,44","3195,55","8,418"
05/01/2016 09:50,"36,22",3202,"8,43"
05/01/2016 09:55,"36,22","3204,9","8,435"
05/01/2016 10:05,"36,33",3201,"8,422"
05/01/2016 10:10,"36,36","3203,8","8,401"
05/01/2016 10:20,"36,2","3204,95","8,405"
05/01/2016 10:25,"36,13","3208,4","8,4"
05/01/2016 10:30,"36,11","3211,95","8,401"
05/01/2016 10:35,"36,14",3211,"8,408"
05/01/2016 11:05,"36,37","3212,5","8,41"
05/01/2016 11:10,"36,21","3212,75","8,415"
05/01/2016 11:20,"36,15","3215,1","8,419"
05/01/2016 11:35,"36,26","3216,05","8,42"
05/01/2016 11:40,"36,22",3214,"8,421"
05/01/2016 11:45,"36,3","3214,5","8,42"
05/01/2016 11:50,"36,29",3216,"8,415"
05/01/2016 11:55,"36,24","3218,3","8,42"
05/01/2016 12:00,"36,24",3215,"8,42"
05/01/2016 12:05,"36,23","3214,5","8,415"
05/01/2016 12:10,"36,19","3215,9","8,41"
05/01/2016 12:20,"36,21",3216,"8,401"
05/01/2016 12:30,"36,2","3211,2","8,42"
05/01/2016 12:35,"36,21","3210,5","8,42"
05/01/2016 12:50,"36,15","3209,55","8,423"
05/01/2016 12:55,"36,14",3211,"8,438"
06/01/2016 08:15,"34,66",3254,"8,445"
06/01/2016 08:30,"34,77","3243,6","8,43"
06/01/2016 08:35,"34,8",3236,"8,41"
06/01/2016 08:40,"34,8","3240,99","8,4"
06/01/2016 08:45,"34,81",3242,"8,41"
06/01/2016 08:50,"34,83",3240,"8,405"
06/01/2016 09:00,"34,65","3257,1","8,415"
06/01/2016 09:05,"34,63","3262,5","8,418"
06/01/2016 09:10,"34,58",3256,"8,42"
06/01/2016 09:15,"34,54","3259,9","8,42"
06/01/2016 09:20,"34,62",3262,"8,42"
06/01/2016 09:25,"34,61","3257,4","8,41"
06/01/2016 09:35,"34,74",3258,"8,4"
06/01/2016 09:40,"34,74","3254,9","8,401"
06/01/2016 09:45,"34,78","3260,5","8,405"
06/01/2016 09:50,"34,86",3254,"8,4"
06/01/2016 09:55,"34,87","3250,1","8,39"
06/01/2016 10:00,"34,77",3250,"8,4"
06/01/2016 10:05,"34,77","3251,9","8,4"
06/01/2016 10:10,"34,8",3249,"8,4"
06/01/2016 10:20,"35,09",3246,"8,39"
06/01/2016 10:25,"34,96","3245,05","8,39"
06/01/2016 10:30,"34,71",3247,"8,397"
06/01/2016 10:35,"34,38","3249,9","8,41"
06/01/2016 10:40,"34,34",3254,"8,415"
06/01/2016 10:45,"34,35",3256,"8,43"
06/01/2016 10:50,"34,26","3255,7","8,425"
06/01/2016 10:55,"34,37","3250,5","8,435"
06/01/2016 11:20,"34,52",3248,"8,43"
06/01/2016 11:35,"34,37","3255,95","8,429"
06/01/2016 11:50,"34,37","3259,5","8,46"
06/01/2016 11:55,"34,31",3261,"8,46"
06/01/2016 12:00,"34,34",3260,"8,46"
06/01/2016 12:05,"34,34",3259,"8,46"
06/01/2016 12:15,"34,38",3256,"8,456"
06/01/2016 12:20,"34,37",3255,"8,46"
06/01/2016 12:30,"34,31",3260,"8,46"
06/01/2016 12:40,"34,35",3258,"8,46"
06/01/2016 12:45,"34,31",3256,"8,47"
06/01/2016 12:50,"34,34",3255,"8,46"
06/01/2016 12:55,"34,29","3257,6","8,465"
07/01/2016 08:05,"32,85",3302,"8,55"
07/01/2016 08:10,"32,84","3298,1","8,57"
07/01/2016 08:15,"32,68","3306,7","8,55"
07/01/2016 08:25,"32,67",3317,"8,57"
07/01/2016 08:30,"32,65","3312,5","8,54"
07/01/2016 08:35,"32,73","3313,9","8,54"
07/01/2016 08:40,"32,79","3308,15","8,54"
07/01/2016 08:45,"32,89",3309,"8,53"
07/01/2016 08:50,"32,94","3307,7","8,53"
07/01/2016 08:55,"32,98","3307,7","8,53"
07/01/2016 09:00,"32,83",3307,"8,525"
07/01/2016 09:05,33,"3304,35","8,525"
07/01/2016 09:10,"33,13",3301,"8,52"
07/01/2016 09:15,"33,32","3291,35","8,505"
07/01/2016 09:20,"33,04",3289,"8,52"
07/01/2016 09:25,"33,17",3290,"8,528"
07/01/2016 09:30,"33,19","3293,5","8,531"
07/01/2016 09:35,"33,32","3287,5","8,51"
07/01/2016 09:40,"33,35",3287,"8,51"
07/01/2016 09:45,"33,46","3283,2","8,49"
07/01/2016 09:50,"33,46","3278,25","8,481"
07/01/2016 09:55,"33,25",3280,"8,49"
07/01/2016 10:00,"33,17",3284,"8,495"
07/01/2016 10:05,"33,22",3283,"8,5"
07/01/2016 10:10,"33,23","3279,99","8,492"
07/01/2016 10:15,"33,43",3275,"8,49"
07/01/2016 10:25,"33,5",3275,"8,49"
07/01/2016 10:30,"33,76",3268,"8,475"
07/01/2016 10:35,"33,72","3273,6","8,47"
07/01/2016 10:40,"33,62","3273,5","8,472"
07/01/2016 10:45,"33,76",3273,"8,47"
07/01/2016 10:50,"33,96","3271,4","8,46"
07/01/2016 10:55,"33,87","3275,5","8,465"
07/01/2016 11:00,"33,92","3271,5","8,463"
07/01/2016 11:05,"33,98",3273,"8,458"
07/01/2016 11:10,"33,88","3273,8","8,47"
07/01/2016 11:15,34,3275,"8,47"
07/01/2016 11:20,"33,93",3276,"8,485"
07/01/2016 11:25,"34,17","3265,25","8,47"
07/01/2016 11:30,"33,99","3270,75","8,47"
07/01/2016 11:35,"33,89",3268,"8,47"
07/01/2016 11:40,"33,93",3271,"8,47"
07/01/2016 11:45,"33,72",3274,"8,48"
07/01/2016 12:10,"33,45",3290,"8,49"
07/01/2016 12:35,"33,38","3287,35","8,47"
07/01/2016 12:50,"33,83",3274,"8,47"
08/01/2016 08:00,"33,72",3260,"8,45"
08/01/2016 08:05,"33,77",3260,"8,44"
08/01/2016 08:20,"33,57",3253,"8,43"
08/01/2016 08:25,"33,67",3260,"8,43"
08/01/2016 08:30,"33,74","3247,1","8,438"
08/01/2016 08:35,"33,65",3248,"8,42"
08/01/2016 08:40,"33,46",3248,"8,43"
08/01/2016 08:45,"33,44",3248,"8,43"
08/01/2016 08:50,"33,47",3261,"8,43"
08/01/2016 08:55,"33,38",3261,"8,423"
08/01/2016 09:00,"33,29","3251,2","8,425"
08/01/2016 09:05,"33,34","3261,7","8,425"
08/01/2016 09:15,"33,39",3263,"8,43"
08/01/2016 09:20,"33,41","3261,25","8,425"
08/01/2016 09:25,"33,42",3258,"8,421"
08/01/2016 09:30,"33,32",3255,"8,417"
08/01/2016 09:35,"33,29","3257,1","8,41"
08/01/2016 09:40,"33,09",3261,"8,42"
08/01/2016 09:45,"33,17",3263,"8,424"
08/01/2016 09:50,"33,06","3265,8","8,425"
08/01/2016 09:55,"33,08","3266,9","8,43"
08/01/2016 10:00,"32,86","3270,7","8,429"
08/01/2016 10:05,"32,76",3275,"8,445"
08/01/2016 10:10,"32,93",3275,"8,44"
08/01/2016 10:15,"32,88","3273,85","8,435"
08/01/2016 10:20,33,"3277,8","8,455"
08/01/2016 10:25,"33,05",3270,"8,45"
08/01/2016 10:30,33,3277,"8,455"
08/01/2016 10:35,"32,95","3280,99","8,46"
08/01/2016 10:40,"32,93",3282,"8,465"
08/01/2016 10:45,"33,11",3276,"8,46"
08/01/2016 10:50,33,3275,"8,46"
08/01/2016 11:05,"32,95",3286,"8,459"
08/01/2016 11:10,"32,82",3282,"8,465"
08/01/2016 11:15,"32,78","3278,5","8,476"
08/01/2016 11:20,"32,74","3283,5","8,479"
08/01/2016 11:25,"32,69","3284,9","8,48"
08/01/2016 11:30,"32,68",3288,"8,48"
08/01/2016 11:35,"32,74","3282,95","8,475"
08/01/2016 11:40,"32,93","3279,1","8,466"
08/01/2016 11:45,33,3280,"8,46"
08/01/2016 11:50,"32,98",3282,"8,47"
08/01/2016 11:55,"33,09",3286,"8,475"
08/01/2016 12:00,"33,04","3283,65","8,489"
08/01/2016 12:05,"33,02","3283,01","8,484"
08/01/2016 12:10,"33,07","3279,15","8,48"
08/01/2016 12:15,"33,4","3272,15","8,47"
08/01/2016 12:20,"33,5","3272,5","8,47"
08/01/2016 12:25,"33,61","3272,5","8,47"
08/01/2016 12:35,"33,52","3269,55","8,462"
08/01/2016 12:40,"33,53",3269,"8,465"
08/01/2016 12:45,"33,55","3266,5","8,46"
08/01/2016 12:55,"33,41","3265,01","8,46"
12/01/2016 08:05,"31,45","3278,6","8,501"
12/01/2016 08:10,"31,54",3280,"8,49"
12/01/2016 08:15,"31,68","3275,1","8,49"
12/01/2016 08:20,"31,65",3264,"8,48"
12/01/2016 08:25,"31,55",3266,"8,477"
12/01/2016 08:30,"31,56",3266,"8,495"
12/01/2016 08:35,"31,65","3261,55","8,485"
12/01/2016 08:40,"31,61","3258,35","8,48"
12/01/2016 08:45,"31,78",3253,"8,475"
12/01/2016 08:50,"32,06","3243,5","8,47"
12/01/2016 08:55,"32,03",3246,"8,466"
12/01/2016 09:00,"31,82",3246,"8,47"
12/01/2016 09:05,"31,8",3245,"8,47"
12/01/2016 09:10,"31,79","3239,6","8,47"
12/01/2016 09:15,"31,88",3234,"8,46"
12/01/2016 09:20,"31,94","3225,1","8,44"
12/01/2016 09:25,"31,63",3230,"8,445"
12/01/2016 09:30,"31,62",3234,"8,455"
12/01/2016 09:35,"31,69",3234,"8,465"
12/01/2016 09:45,"31,77","3219,95","8,45"
12/01/2016 09:55,"31,56","3218,4","8,46"
12/01/2016 10:00,"31,46","3222,5","8,465"
12/01/2016 10:05,"31,39",3225,"8,48"
12/01/2016 10:10,"31,35",3226,"8,475"
12/01/2016 10:15,"31,23",3230,"8,484"
12/01/2016 10:20,"30,91",3234,"8,489"
12/01/2016 10:25,"30,93","3236,5","8,484"
12/01/2016 10:30,"31,13",3233,"8,48"
12/01/2016 10:40,"30,85",3242,"8,499"
12/01/2016 10:45,"30,59",3243,"8,509"
12/01/2016 10:50,"30,65",3245,"8,5"
12/01/2016 10:55,"30,73","3247,5","8,5"
12/01/2016 11:00,"30,81",3253,"8,508"
12/01/2016 11:05,"30,69",3259,"8,505"
12/01/2016 11:10,"30,55",3259,"8,51"
12/01/2016 11:15,"30,55","3261,75","8,51"
12/01/2016 11:20,"30,41",3265,"8,52"
12/01/2016 11:25,"30,3","3256,5","8,51"
12/01/2016 11:30,"30,31","3259,8","8,51"
12/01/2016 11:35,"30,12","3264,89","8,53"
12/01/2016 11:40,"30,18",3264,"8,52"
12/01/2016 11:45,"30,29",3262,"8,52"
12/01/2016 11:50,"30,28","3269,8","8,517"
12/01/2016 11:55,"30,24","3266,9","8,52"
12/01/2016 12:00,"30,49",3260,"8,52"
12/01/2016 12:05,"30,48",3260,"8,513"
12/01/2016 12:15,"30,13","3267,2","8,525"
12/01/2016 12:20,"30,15",3265,"8,522"
12/01/2016 12:25,"30,18",3261,"8,52"
12/01/2016 12:35,"30,17",3265,"8,52"
12/01/2016 12:45,"30,25","3269,8","8,517"
12/01/2016 12:50,"30,22",3269,"8,514"
12/01/2016 12:55,"30,17",3276,"8,52"
13/01/2016 08:05,"31,13",3225,"8,47"
13/01/2016 08:10,"31,24",3230,"8,48"
13/01/2016 08:15,"31,31",3240,"8,48"
13/01/2016 08:20,"31,3",3238,"8,47"
13/01/2016 08:25,"31,37",3240,"8,47"
13/01/2016 08:30,"31,49","3230,5","8,46"
13/01/2016 08:35,"31,49",3230,"8,46"
13/01/2016 08:40,"31,39","3239,9","8,47"
13/01/2016 08:50,"31,24","3232,5","8,472"
13/01/2016 08:55,"31,29","3234,1","8,467"
13/01/2016 09:00,"31,31",3235,"8,461"
13/01/2016 09:05,"31,09",3245,"8,473"
13/01/2016 09:10,"31,17","3242,01","8,48"
13/01/2016 09:15,"31,22","3220,05","8,456"
13/01/2016 09:25,"31,4",3225,"8,46"
13/01/2016 09:30,"31,39",3223,"8,46"
13/01/2016 09:35,"31,69","3215,75","8,445"
13/01/2016 09:40,"31,58",3214,"8,429"
13/01/2016 09:45,"31,54",3218,"8,442"
13/01/2016 09:50,"31,48",3206,"8,441"
13/01/2016 10:00,"31,46",3212,"8,45"
13/01/2016 10:05,"31,45","3214,7","8,456"
13/01/2016 10:10,"31,35",3215,"8,454"
13/01/2016 10:15,"31,29",3218,"8,456"
13/01/2016 10:20,"31,33","3218,05","8,46"
13/01/2016 10:30,"30,25","3234,5","8,47"
